번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
4872,인천광역시 중구청,인천광역시 중구 축항대로86번길 47,인천광역시 중구 항동7가 27-107,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.4518373,126.6048153,2023-04-27
4873,인천광역시 중구청,인천광역시 중구 축항대로86번길 47,인천광역시 중구 항동7가 27-107,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.4518373,126.6048153,2023-04-27
4874,인천광역시 중구청,인천광역시 중구 축항대로86번길 47,인천광역시 중구 항동7가 27-107,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.4518373,126.6048153,2023-04-27
4875,인천광역시 중구청,인천광역시 중구 백운로254번길 6-2,인천광역시 중구 운북동 62-10,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.50589266,126.5299681,2023-04-27
4876,인천광역시 중구청,인천광역시 중구 우현로67번길 41,인천광역시 중구 내동 12-7,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.47504216,126.6289963,2023-04-27
4877,인천광역시 중구청,인천광역시 중구 백운로265번길 2,인천광역시 중구 운북동 56-19,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.50492953,126.5285958,2023-04-27
4878,인천광역시 중구청,인천광역시 중구 백운로 440-16,인천광역시 중구 운북동 418,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.5131291,126.5156536,2023-04-27
4879,인천광역시 중구청,인천광역시 중구 백운로254번길 89-25,인천광역시 중구 운북동 23-23,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.50958833,126.5337186,2023-04-27
4880,인천광역시 중구청,인천광역시 중구 운남로248번길 65-4,인천광역시 중구 운남동 17-20,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.49687753,126.5426632,2023-04-27
4881,인천광역시 중구청,인천광역시 중구 서해대로494번길 13,인천광역시 중구 유동 11-2,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46948102,126.6381979,2023-04-27
4882,인천광역시 중구청,인천광역시 중구 율목로45,인천광역시 중구 율목동 244-1,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.469984,126.633373,2023-04-27
4883,인천광역시 중구청,인천광역시 중구 우현로67번길 24-10,인천광역시 중구 인현동 52-1,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.47389486,126.6295146,2023-04-27
4884,인천광역시 중구청,인천광역시 중구 율목로30번길 33,인천광역시 중구 율목동 90-2,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46975578,126.6354572,2023-04-27
4885,인천광역시 중구청,인천광역시 중구 우현로20번길 57-25,인천광역시 중구 답동 47-1,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.46812103,126.6296652,2023-04-27
4886,인천광역시 중구청,인천광역시 중구 운서2로 25번길,인천광역시 중구 운서동 2886-1,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.48602756,126.5071327,2023-04-27
4887,인천광역시 중구청,,인천광역시 중구 중산동 1225-5,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.50385921,126.5418378,2023-04-27
4888,인천광역시 중구청,인천광역시 중구 백운로 132-9,인천광역시 중구 중산동 1225-46,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.50345229,126.5431802,2023-04-27
4889,인천광역시 중구청,인천광역시 중구 백운로185번길 16-13,인천광역시 중구 운남동 602-17,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.50274857,126.5372677,2023-04-27
4890,인천광역시 중구청,인천광역시 중구 백운로 103,인천광역시 중구 중산동 1392-32,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.50104575,126.5453078,2023-04-27
4891,인천광역시 중구청,인천광역시 중구 홍예문로 66-1,인천광역시 중구 전동 22-18,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.47575803,126.627016,2023-04-27
4892,인천광역시 중구청,인천광역시 중구 백운로 419번길 14,인천광역시 중구 운북동 706-2,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.51075128,126.5142868,2023-04-27
4893,인천광역시 중구청,인천광역시 중구 연안부두로 3,인천광역시 중구 항동7가 27-43,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.4567793,126.605187,2023-04-27
4894,인천광역시 중구청,인천광역시 중구 제물량로335번길 39,인천광역시 중구 북성동1가 1-116,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.48165326,126.6187225,2023-04-27
4895,인천광역시 중구청,인천광역시 중구 도원로56번길 17-20,인천광역시 중구 도원동 18-68,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46915743,126.6398316,2023-04-27
4896,인천광역시 중구청,인천광역시 중구 참외전로244번길 26-1,인천광역시 중구 도원동 70-72,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46797568,126.6389261,2023-04-27
4897,인천광역시 중구청,인천광역시 중구 무의대로50번길,인천광역시 중구 무의동 22-13,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.37146935,126.4350845,2023-04-27
4898,인천광역시 중구청,인천광역시 중구 우현로20번길 21,인천광역시 중구 신생동 11-30,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46871302,126.6278796,2023-04-27
4899,인천광역시 중구청,인천광역시 중구 백운로414번길 75,인천광역시 중구 운북동 459-3,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.51132087,126.5252356,2023-04-27
4900,인천광역시 중구청,인천광역시 중구 도원로56번길 13-16,인천광역시 중구 도원동 18-156,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.46940121,126.6390924,2023-04-27
4901,인천광역시 중구청,인천광역시 중구 백운로109번길 36,인천광역시 중구 운남동 산 3-6,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.5022114,126.5411912,2023-04-27
5010,인천광역시 중구청,인천광역시 중구 신도시북로 31-35,인천광역시 중구 운서동 2746-4 (세계평화의 숲),생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.49966263,126.4804778,2023-04-27
5011,인천광역시 중구청,인천광역시 중구 신도시북로 31-35,인천광역시 중구 운서동 2746-4,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.49966263,126.4804778,2023-04-27
5012,인천광역시 중구청,인천광역시 중구 신도시북로 31-35,인천광역시 중구 운서동 2746-4,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.49966263,126.4804778,2023-04-27
5013,인천광역시 중구청,인천광역시 중구 신도시북로 31-35,인천광역시 중구 운서동 2746-4,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.49966263,126.4804778,2023-04-27
5014,인천광역시 중구청,인천광역시 중구 신도시북로 31-35,인천광역시 중구 운서동 2746-4,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.49966263,126.4804778,2023-04-27
5015,인천광역시 중구청,인천광역시 중구 백년로 70 부근,인천광역시 중구 운서동 2810-1,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.50333355,126.4870986,2023-04-27
5016,인천광역시 중구청,인천광역시 중구 도원로30번길 15-1,인천광역시 중구 중구 도원동 33-4,생활방범,1,130,360도전방면,30,2013-08,032-760-7805,37.47051582,126.6002632,2023-04-27
5017,인천광역시 중구청,인천광역시 중구 우현로72번길 21-1,인천광역시 중구 용동 175-13,생활방범,2,130,360도전방면,30,2014-01,032-760-7805,37.47306339,126.6308525,2023-04-27
5018,인천광역시 중구청,인천광역시 중구 홍예문로 88,인천광역시 중구 중구 인현동 4-4,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.47051582,126.6002632,2023-04-27
5019,인천광역시 중구청,인천광역시 중구 신포로 54-1,인천광역시 중구 내동 83-15,생활방범,1,200,360도전방면,30,2022-05,032-760-7805,37.47332447,126.6269475,2023-04-27
5020,인천광역시 중구청,인천광역시 중구 서해대로30번길 35,인천광역시 중구 신흥동3가 74,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.43303672,126.6197398,2023-04-27
5021,인천광역시 중구청,인천광역시 중구 답동로 23,인천광역시 중구 율목동 240-2,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.4710155,126.6314098,2023-04-27
5022,인천광역시 중구청,인천광역시 중구 제물량로135번길 10-1,인천광역시 중구 신생동 11-27,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.46865154,126.6280164,2023-04-27
5023,인천광역시 중구청,인천광역시 중구 참외전로59번길 30-1,인천광역시 중구 송월동 1-49,생활방범,2,130,360도전방면,30,2014-01,032-760-7805,37.48042267,126.6252348,2023-04-27
5024,인천광역시 중구청,인천광역시 중구 참외전로56번길 14,인천광역시 중구 전동 25-333,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.47873717,126.6267355,2023-04-27
5025,인천광역시 중구청,인천광역시 중구 월미로 50번길 4,인천광역시 중구 중구 경동 130-2,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.47051582,126.6002632,2023-04-27
5026,인천광역시 중구청,인천광역시 중구 인중로34번길 18,인천광역시 중구 신흥동3가 18번지,생활방범,1,130,360도전방면,30,2014-01,032-760-7805,37.46422724,126.6396948,2023-04-27
5027,인천광역시 중구청,인천광역시 중구 도원로26번길 27,인천광역시 중구 도원동 41-22,생활방범,3,130,360도전방면,30,2014-01,032-760-7805,37.46579698,126.6382986,2023-04-27
5028,인천광역시 중구청,인천광역시 중구 중구 율목로 40,인천광역시 중구 율목동 219,생활방범,1,200,360도전방면,30,2014-06,032-760-7805,37.47020765,126.6332333,2023-04-27
5029,인천광역시 중구청,인천광역시 중구 영종대로 77(운서동),인천광역시 중구 운서동 2709-1,생활방범,3,200,360도전방면,30,2014-06,032-760-7805,37.49564469,126.4875476,2023-04-27
5030,인천광역시 중구청,인천광역시 중구 백운로186번길 97-6,인천광역시 중구 운북동 1261-62번지,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.51095671,126.5423671,2023-04-27
5031,인천광역시 중구청,인천광역시 중구 개항로 82,인천광역시 중구 경동 187-3,생활방범,2,200,360도전방면,30,2014-07,032-760-7805,37.47169597,126.6318157,2023-04-27
5032,인천광역시 중구청,인천광역시 중구 차이나타운로 37-24,인천광역시 중구 북성동 3가 4-1,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.47630837,126.6201096,2023-04-27
5033,인천광역시 중구청,인천광역시 중구 우현로50번길 23-3,인천광역시 중구 경동 240-1,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.47184541,126.6299364,2023-04-27
5034,인천광역시 중구청,인천광역시 중구 도원로10번길 46-10,인천광역시 중구 도원동 45-6번지,생활방범,2,200,360도전방면,30,2014-07,032-760-7805,37.46627101,126.6387761,2023-04-27
5035,인천광역시 중구청,인천광역시 중구 자유공원서로 33,인천광역시 중구 송월동 3가 15-22,생활방범,2,200,360도전방면,30,2014-07,032-760-7805,37.4769585,126.6210021,2023-04-27
5036,인천광역시 중구청,인천광역시 중구 신도시남로 28,인천광역시 중구 운서동 2776-1,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.49236166,126.4844702,2023-04-27
5037,인천광역시 중구청,인천광역시 중구 제물량로 143,인천광역시 중구 답동18-3,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.46973998,126.6278608,2023-04-27
5038,인천광역시 중구청,인천광역시 중구 중구 도원로8번길 28,인천광역시 중구 신흥동 3가 11-2,생활방범,3,200,360도전방면,30,2014-07,032-760-7805,37.46443007,126.6377469,2023-04-27
5039,인천광역시 중구청,인천광역시 중구 중구 자유공원로 132,인천광역시 중구 송월동 1가 13-155,생활방범,1,200,360도전방면,30,2014-07,032-760-7805,37.47917283,126.6208145,2023-04-27
5040,인천광역시 중구청,인천광역시 중구 도원로56번길 32-8,인천광역시 중구 도원동 18-20,생활방범,1,200,360도전방면,30,2019-02,032-760-7805,37.46878467,126.6403245,2023-04-27
5041,인천광역시 중구청,인천광역시 중구 도원로56번길 13-25,인천광역시 중구 도원동 21-1,생활방범,1,200,360도전방면,30,2019-12,032-760-7805,37.46956873,126.6387729,2023-04-27
5042,인천광역시 중구청,인천광역시 중구 참외전로244번길 1-12,인천광역시 중구 도원동 12-26,생활방범,1,200,360도전방면,30,2019-02,032-760-7805,37.46842675,126.6413257,2023-04-27
5043,인천광역시 중구청,인천광역시 중구 백운로254번길 80-21,인천광역시 중구 운북동 78-2,생활방범,2,200,360도전방면,30,2022-12,032-760-7805,37.50865764,126.5313277,2023-04-27
5044,인천광역시 중구청,인천광역시 중구 늘목로22번길 57-8,인천광역시 중구 을왕동 146-32,생활방범,1,200,360도전방면,30,2022-12,032-760-7805,37.45060492,126.4013651,2023-04-27
5045,인천광역시 중구청,인천광역시 중구 영종대로 77,인천광역시 중구 영종대로 77,생활방범,3,200,360도전방면,30,2022-12,032-760-7805,37.49564469,126.4875476,2023-04-27
5046,인천광역시 중구청,인천광역시 중구 영종대로 77,인천광역시 중구 영종대로 77,생활방범,3,200,360도전방면,30,2022-12,032-760-7805,37.49564469,126.4875476,2023-04-27
5154,인천광역시 중구청,인천광역시 중구 참외전로244번길 21-37,인천광역시 중구 도원동 72-70,생활방범,1,200,360도전방면,30,2019-02,032-760-7805,37.4676904,126.6391912,2023-04-27
5155,인천광역시 중구청,인천광역시 중구 샛골로 61-1,인천광역시 중구 도원동 12-87 (도원역 지하차도),생활방범,1,200,360도전방면,30,2020-06,032-760-7805,37.46842203,126.6416989,2023-04-27
5156,인천광역시 중구청,인천광역시 중구 샛골로 61-1,인천광역시 중구 도원동 12-87 (도원역 지하차도),생활방범,1,200,360도전방면,30,2020-06,032-760-7805,37.46842203,126.6416989,2023-04-27
5157,인천광역시 중구청,인천광역시 중구 도산로21번길,인천광역시 중구 도원동 71-91,생활방범,1,200,360도전방면,30,2019-02,032-760-7805,37.46721455,126.6385555,2023-04-27
5158,인천광역시 중구청,인천광역시 중구 샛골로9번길 53,인천광역시 중구 도원동 49-1,생활방범,1,200,360도전방면,30,2015-12,032-760-7805,37.46508849,126.640154,2023-04-27
5159,인천광역시 중구청,인천광역시 중구 도원로 25-1,인천광역시 중구 도원동 29-10,생활방범,3,200,360도전방면,30,2015-12,032-760-7805,37.46690858,126.6370237,2023-04-27
